,PROFIT_DIFF_1_z60_rolling_ic_size252,PROFIT_DIFF_1_z60_rolling_icir_size252,PROFIT_DIFF_1_z60_rolling_rankic_size252
2023-12-19,-0.02593844735648735,1.1637202248384397,-0.007375058467537471
2023-12-20,-0.022066818269186522,1.1524110609951381,-0.001412771749144951
2023-12-21,-0.012762139750563464,1.1439706058661856,0.009246381132076337
2023-12-22,-0.009707675789824646,1.1364209766935602,0.014174959858857224
2023-12-25,-0.01710688862927006,1.1266636723041217,0.006779279723006863
2023-12-26,0.01458080281944373,1.1261981335270872,0.021630630302526904
2023-12-27,0.03234422051898061,1.1298145362335588,0.037292224977031614
2023-12-28,0.033888208113572814,1.1336522759990606,0.03877960967152684
2024-01-02,0.024266777787803673,1.136108603232965,0.02892245221796507
2024-01-03,0.018027758544319733,1.1378928590643194,0.020720652320792617
2024-01-04,0.01757702057241399,1.1390603679710956,0.019995519475026605
2024-01-05,0.014782185429131272,1.140195577675488,0.014586643346267296
2024-01-08,0.013363786462567827,1.1408484289678047,0.012307761527980937
2024-01-09,0.012985311121275496,1.1413687228946692,0.01209779545061332
2024-01-10,-0.02219095575472718,1.131032248687261,-0.0003303216324301226
2024-01-11,0.002647013107238618,1.129362486627735,0.011050964579166213
2024-01-12,0.004544300357145341,1.1285263449599865,0.014120218702972096
2024-01-15,0.00860549124500294,1.1289962055759402,0.019344624635186995
2024-01-16,0.000896286252859629,1.12699054248223,0.011673364022791642
2024-01-17,0.007011109237838893,1.1265526279852023,0.019510722799961733
2024-01-18,0.0057250582978342355,1.1253670592496774,0.01843539653230045
2024-01-19,0.004176762788108862,1.1235338587397423,0.01601628736948643
2024-01-22,-0.006057593200274053,1.1186946016724741,0.007799489895359149
2024-01-23,-0.0021145735959535467,1.1149614595765662,0.013834514861982592
2024-01-24,0.008643001937241749,1.1133440143042033,0.021479154775283123
2024-01-25,0.014173380540640228,1.1127159114512988,0.030824144975837468
2024-01-26,0.010464466162557138,1.1103396142845392,0.025781959603623745
2024-01-29,0.011586124065418422,1.1075591897522197,0.02741407091573308
2024-01-30,0.010808205620171643,1.1061641482230837,0.024568280688554156
2024-01-31,0.01732936719155115,1.1052554604917997,0.03441381501997594
2024-02-01,0.01865031663981367,1.1043343554212701,0.0370361413505279
2024-02-05,0.02746846215894048,1.1053305534708686,0.04714338339981146
2024-02-06,0.03544907265860549,1.1075963831140183,0.05612205778324408
2024-02-07,0.03956588736317757,1.1109155939897708,0.06152493488122145
2024-02-19,0.032562672676162904,1.113434633921364,0.05532943584118133
2024-02-20,0.04249041672937844,1.1143566048882165,0.06796376960735369
2024-02-21,0.046855734195483334,1.1149959358539585,0.06946315236341277
2024-02-22,0.049795294743400616,1.1159853147250731,0.07475767196789151
2024-02-23,0.04652003878293806,1.1164959385499427,0.06892848874497311
2024-02-26,0.0469092162362366,1.117779586605967,0.06954413927896885
2024-02-27,0.04711310520358743,1.1186498870355164,0.06937766617477026
2024-02-28,0.046632934099022444,1.1194409857599463,0.0684980582863695
2024-02-29,0.04648787206232826,1.120173032652338,0.06789076408009113
2024-03-01,0.046302385055681364,1.1210613277645038,0.06652524007428298
2024-03-04,0.044879818850690374,1.1212449267104696,0.06488338680096231
2024-03-05,0.04433232372659919,1.1213737007008755,0.0641552573063771
2024-03-06,0.04471682909088128,1.1215499231272978,0.06478777762427888
2024-03-07,0.04519046858237509,1.121164627246599,0.06613605448448923
2024-03-08,0.04611380792451079,1.1208559606552344,0.06839543055780056
2024-03-11,0.0464263558265882,1.1202886153680045,0.06784228923401957
2024-03-12,0.04680278807047246,1.119626146679048,0.06816923641163486
2024-03-13,0.04611068524809835,1.1187312401962155,0.06742310695813208
2024-03-14,0.03477760153121394,1.116603108831333,0.05525932216891751
2024-03-15,0.0339470080495332,1.1142657910868932,0.05369507489252878
2024-03-18,0.03816767527290839,1.1128826806476155,0.06181026378278709
2024-03-19,0.042560751606295105,1.112065254496795,0.06620005455746572
2024-03-20,0.04936499334345918,1.1120877046486881,0.07547868047999494
2024-03-21,0.05354250002410097,1.112729796214651,0.0838315809649873
2024-03-22,0.05068327081366586,1.1122722615499592,0.07875715080232071
2024-03-25,0.051508469885670274,1.1112273812089064,0.0813149875519669
2024-03-26,0.05850291512052558,1.1107333370658925,0.08946542074806905
2024-03-27,0.05877979607483215,1.1102676797045314,0.08992847093654942
2024-03-28,0.05068284730744166,1.1090890502655038,0.08123137606044373
2024-04-01,0.04795815885098803,1.1076952173146521,0.07597734991374303
2024-04-02,0.03727898878086417,1.105198828861909,0.061615295282374305
2024-04-08,0.0365630926913688,1.1026324863241166,0.06050279266490435
2024-04-09,0.0435587957404215,1.1008607747929062,0.06672609456915639
2024-04-10,0.042552595842334305,1.0993055695358522,0.06445021226626098
2024-04-11,0.04678269246834685,1.0982257298457818,0.06779504686661186
2024-04-12,0.05384071366880029,1.0975984410308908,0.07413452264541834
2024-04-15,0.09903964361726075,1.0970194267181546,0.0868731058573304
2024-04-16,0.10395034616046338,1.0961419786825761,0.09454361802885147
2024-04-17,0.10520881583611558,1.0952614720093736,0.0953658603395439
2024-04-18,0.10694833276769826,1.0942769700018424,0.0985161019694745
2024-04-19,0.09344663650921704,1.0940973538479484,0.09018907074367961
2024-04-22,0.09012948413683002,1.0941559286090146,0.08755946282818633
2024-04-23,0.08970301130153185,1.0942322348058715,0.08617631647953732
2024-04-24,0.10109953575399126,1.093769965843419,0.09437058686439073
2024-04-25,0.1079789297000195,1.0927616541022294,0.10308602109435724
2024-04-29,0.10668281258184246,1.0918801758502745,0.1011843354667216
2024-05-06,0.10991222916385257,1.090724359760185,0.10649608236867623
2024-05-07,0.10113914247565539,1.0902026974876218,0.09717249867340515
2024-05-08,0.10669866222990809,1.089252431018002,0.10553286660026223
2024-05-09,0.10917118392919112,1.088115534374687,0.10975766818784072
2024-05-13,0.10592096083543662,1.0872441779667237,0.10489359727945805
2024-05-14,0.10951363872447274,1.0861660577222325,0.11208078414778362
2024-05-15,0.10570033159027395,1.0853760194970685,0.10512643378867764
2024-05-16,0.10116622369892152,1.0848543818017509,0.0986898728325221
2024-05-17,0.10190651465091426,1.0844404438228408,0.09978956603951251
2024-05-20,0.09306209729127875,1.0845029859326394,0.08755383875791534
2024-05-21,0.09320418895505514,1.084352740088973,0.08655500387778493
2024-05-22,0.12145264099928343,1.082411468050375,0.09246852629873704
2024-05-23,0.12312426238330634,1.080338612821633,0.09530260225066658
2024-05-24,0.12228443611380167,1.0785577580377639,0.09380735363932885
2024-05-27,0.12437417295850345,1.0769094789062625,0.09697707073066515
2024-05-28,0.11872673864176342,1.0757265330777583,0.09248607577915981
2024-05-29,0.11789506203937147,1.074633058053616,0.09198105072153899
2024-05-30,0.1165316699116668,1.07359776988334,0.08903067728501801
2024-05-31,0.09813282603337513,1.0736869214627847,0.07772184978567304
2024-06-03,0.0989667650994391,1.0736899331301522,0.07857595458785815
2024-06-04,0.0908316888998866,1.073995350411214,0.06753820600509783
2024-06-05,0.0903893836688532,1.0746425478660133,0.06515548606748305
2024-06-06,0.08829706488627571,1.0755374517063985,0.059717785476573935
2024-06-11,0.0818297906552854,1.0766783622232001,0.04965187168190134
2024-06-12,0.08127470504393097,1.0776872370802275,0.04961587780086105
2024-06-13,0.07631234273456268,1.078560795838656,0.04621745553264068
2024-06-14,0.07520116368629723,1.0794448245821036,0.045864640511193704
2024-06-17,0.07882547454990872,1.0809206658876438,0.05215644590428794
2024-06-18,0.07618642563701909,1.082657760527701,0.048949991001615754
2024-06-19,0.07493649263932156,1.0840450132866817,0.0455579426498296
2024-06-20,0.0733099837635164,1.0847416053692112,0.04229524730803197
2024-06-21,0.08010143339626848,1.0853267225371035,0.05147031254695748
2024-06-24,0.08031616934666232,1.085918388906424,0.052173318036025575
2024-06-25,0.0797047603104798,1.086312976061927,0.05001218542856504
2024-06-26,0.07458704759041913,1.0868392252490124,0.04354828429174694
2024-06-27,0.0723522810031897,1.0873630263453888,0.0383951603228126
2024-06-28,0.07058744557845488,1.087934834227189,0.03479152567499048
2024-07-01,0.07525212333595073,1.0883995018789574,0.04042045431140305
2024-07-02,0.07595025241995322,1.0890777551538822,0.04035495215820403
2024-07-03,0.09164039627323642,1.0890110580228578,0.0497009883320709
2024-07-04,0.09198786040850888,1.0890949136260608,0.05108112870820937
2024-07-05,0.09079458054810537,1.0892058853745759,0.04805164372065194
2024-07-08,0.08923860317726381,1.089373924426531,0.04410281502152385
2024-07-09,0.08425768822425549,1.0896797707122714,0.03850351690219429
2024-07-10,0.0858456078054794,1.089774382217396,0.0415914919464422
2024-07-11,0.09568597441768499,1.0893705310084376,0.04450812111948791
2024-07-12,0.10253260681008278,1.0886157591722354,0.053238137016800705
2024-07-15,0.10262932585025505,1.087947856906098,0.05463477458841599
2024-07-16,0.10442719760752313,1.0902779947294796,0.05839950958347344
2024-07-17,0.1041399701171912,1.0897982614078052,0.057468167911556026
2024-07-18,0.10759623291474349,1.0889022216335829,0.06395306547898097
2024-07-19,0.10096387211810047,1.0884972227022545,0.05493247397952002
2024-07-22,0.09607573062513945,1.0882272315737578,0.04714054860681969
2024-07-23,0.09239857573762036,1.0884541962272876,0.041712971294953174
2024-07-24,0.08446323085203185,1.088909018224147,0.029078744113551803
2024-07-25,0.07866266423685093,1.0900798935790703,0.019551238789440154
2024-07-26,0.0780533933682567,1.0909328799931057,0.018660390233693067
2024-07-29,0.07692367569421979,1.0917775832868017,0.01744372206727922
2024-07-30,0.08168148537746187,1.0927808310587603,0.025019684153737835
2024-07-31,0.08729479143968878,1.094110399876919,0.03155594798889735
2024-08-01,0.09018572132810189,1.0958738582233256,0.037618667326620586
2024-08-02,0.09515919032281818,1.0982717526972243,0.04031820840464207
2024-08-05,0.09063884757925506,1.100648896906958,0.03228669876126733
2024-08-06,0.08491502327969022,1.103122790767727,0.024870084585664146
2024-08-07,0.08765135520721304,1.1048547175833359,0.030451385764473562
2024-08-08,0.08438440783611605,1.1066343019115645,0.02363092024360012
2024-08-09,0.08566105778065265,1.1079994701354776,0.026382202525617012
2024-08-12,0.09090966344639644,1.1093426462247078,0.034766527190438726
2024-08-13,0.09163236034750223,1.1107233410202755,0.03724935510969682
2024-08-14,0.08083383666826614,1.1123059751572661,0.02751076067073432
2024-08-15,0.07927211997509216,1.113873908598417,0.02498331533643671
2024-08-16,0.08338216252347198,1.1159517227905669,0.03011094363963418
2024-08-19,0.08291372643636437,1.118023904805995,0.027844079006617808
2024-08-20,0.07529500217942345,1.1201159299722852,0.020326981913110494
2024-08-21,0.07218253362561422,1.1220717180926971,0.019347273463545197
2024-08-22,0.07061570646122224,1.123820198437457,0.016347033504332992
2024-08-23,0.0702007403611743,1.1254908969881996,0.013854082306032325
2024-08-26,0.07053695152288768,1.1271967669160732,0.01502500824862414
2024-08-27,0.07118460213719095,1.129077824057639,0.016233052881038754
2024-08-28,0.07147838447022452,1.130853638637858,0.017622191727437307
2024-08-29,0.07904767310744586,1.1326238788769034,0.02716994360963411
2024-08-30,0.0827718252293175,1.1349319484429397,0.03376094813887572
2024-09-02,0.07973226770573083,1.1381364705306185,0.028244135996930163
2024-09-03,0.07682666700831192,1.1413507650668713,0.024168953777900234
